source,target
0,828
10,511
10,196
10,281
10,221
10,274
10,767
10,810
10,623
100,51
101,37
103,219
103,260
103,485
103,230
103,894
104,219
106,751
106,496
106,452
106,555
106,871
106,828
106,591
106,160
106,145
106,195
106,366
106,628
106,29
106,522
106,274
106,381
106,562
106,581
106,786
106,571
106,193
106,57
106,637
106,305
106,246
106,388
106,349
106,401
106,673
106,479
106,781
106,166
106,693
106,432
106,888
106,704
106,573
106,436
106,505
106,27
106,821
106,42
106,50
106,428
106,558
106,434
106,627
106,530
106,133
106,164
106,858
106,532
106,896
106,379
106,89
106,513
106,729
106,511
106,196
106,875
106,855
106,890
106,613
106,485
106,810
107,890
107,281
107,875
107,196
107,855
107,274
107,817
107,240
107,562
107,221
107,871
107,452
10,107
107,727
107,704
107,858
107,821
107,133
107,532
107,888
107,96
107,603
107,571
107,415
107,673
107,166
107,616
107,549
107,428
107,627
107,861
108,493
109,202
109,225
109,828
11,578
110,517
110,238
115,196
115,865
115,502
115,128
102,116
117,219
117,692
117,501
117,581
117,487
117,317
117,416
117,537
117,485
117,267
117,663
117,830
118,561
118,578
118,219
118,69
118,531
118,517
118,516
118,409
118,610
119,727
119,186
119,842
119,780
119,602
119,450
121,517
121,451
121,879
122,40
122,842
123,438
125,828
125,727
125,501
125,225
125,274
125,562
125,479
126,842
126,266
126,224
126,335
126,851
126,711
126,828
128,890
128,281
128,875
128,828
129,527
129,891
129,646
129,6
129,496
129,751
129,151
129,457
129,7
129,656
129,391
129,697
129,14
129,640
129,562
129,817
129,221
129,366
129,160
129,376
129,522
129,628
129,763
129,195
129,29
129,777
129,161
129,79
129,224
129,829
129,568
129,851
129,131
129,725
129,810
129,317
129,487
129,202
129,692
129,225
129,501
129,828
129,727
129,806
129,870
129,437
129,757
129,730
129,60
129,217
129,398
129,509
129,315
129,871
129,452
129,894
129,663
129,260
129,830
129,875
129,196
129,81
129,183
13,774
13,86
13,891
13,751
117,13
13,58
13,488
13,391
13,14
13,7
106,13
13,640
13,240
13,562
13,221
13,633
13,817
13,274
13,381
13,366
13,195
13,763
13,376
125,13
13,628
13,29
13,667
13,79
13,335
13,400
13,708
13,224
13,767
13,202
13,225
13,501
13,581
13,786
124,13
13,219
13,727
13,509
13,217
13,437
13,420
13,209
13,555
13,799
13,485
13,230
13,267
13,830
13,196
13,575
13,407
13,442
13,303
13,325
13,81
130,488
130,457
130,61
130,452
130,612
130,219
130,828
130,358
130,4
130,29
130,366
130,195
130,628
130,522
130,817
130,633
130,240
130,562
130,274
130,221
130,501
130,692
130,786
130,428
130,585
130,694
130,549
130,432
130,166
130,27
130,571
130,68
130,164
130,83
130,96
130,700
130,305
130,336
130,388
130,339
130,821
130,785
130,558
130,133
130,673
130,858
130,616
130,530
130,573
130,401
130,637
130,505
130,603
130,415
130,693
130,285
130,193
130,869
130,196
130,511
130,875
130,894
103,130
130,235
130,610
130,266
131,496
131,527
131,646
131,774
131,488
131,219
131,647
131,727
131,55
131,810
131,230
131,830
131,260
131,663
131,537
131,240
131,274
131,817
131,202
131,225
131,692
131,786
131,581
131,555
131,871
131,452
131,447
132,711
132,828
133,196
133,875
133,511
133,890
133,281
133,633
133,221
133,240
133,817
133,562
133,274
133,452
133,555
133,219
133,246
133,68
133,166
133,888
133,479
133,603
133,694
133,432
133,401
133,530
133,388
133,27
133,700
133,571
136,219
136,601
138,727
139,723
139,828
139,814
139,780
139,476
139,699
139,171
14,39
14,452
14,219
14,828
14,727
14,763
14,29
14,777
14,376
14,160
14,366
14,145
14,274
14,381
14,240
14,817
14,692
14,786
14,581
14,700
14,694
14,573
14,309
14,27
14,50
14,781
14,627
14,434
14,432
14,858
14,785
14,305
14,428
14,164
14,285
133,14
14,57
14,530
14,673
14,96
14,349
14,42
14,336
14,821
14,388
14,246
14,436
14,415
14,549
14,83
14,840
14,35
14,52
14,196
14,890
14,477
14,383
132,14
14,610
14,517
140,727
145,828
145,612
145,794
145,786
145,692
145,581
145,501
145,555
145,452
145,817
145,274
145,240
145,196
145,745
145,682
145,332
145,783
145,568
145,838
145,160
145,29
145,322
145,366
147,182
148,219
151,871
151,452
151,282
151,786
151,692
151,501
151,487
151,485
151,267
151,830
151,537
151,663
152,727
153,875
153,196
153,52
155,555
155,240
155,720
15,16
160,828
160,900
160,225
160,501
160,692
160,452
160,871
160,633
160,562
160,274
160,875
160,281
160,383
160,842
160,412
160,816
160,513
160,333
160,807
160,777
161,39
161,828
161,566
161,653
161,767
161,55
161,663
161,485
161,562
161,381
161,240
161,274
161,692
161,202
161,452
161,871
161,555
134,161
161,494
164,20
164,890
164,855
164,274
164,817
164,240
164,555
164,452
164,35
164,816
164,603
164,83
164,339
164,558
164,821
164,781
164,785
164,673
164,490
164,888
164,401
164,530
164,693
164,825
164,305
164,694
164,68
164,436
164,57
166,281
166,855
166,221
166,562
166,817
166,240
166,452
166,555
166,336
166,428
166,401
166,339
166,704
166,434
166,549
166,573
166,558
166,193
166,603
166,821
166,530
166,585
166,616
166,305
166,785
166,861
166,490
166,42
167,308
167,828
167,274
167,76
167,624
167,383
168,510
168,188
168,790
168,26
168,364
168,515
168,466
168,174
168,194
168,886
169,871
169,452
169,555
169,802
169,219
169,39
169,457
117,169
151,169
169,633
169,240
169,725
169,317
103,169
169,487
169,692
169,260
169,252
169,8
169,210
162,170
171,451
171,644
171,842
171,342
171,412
173,871
173,452
173,555
173,240
173,725
173,77
174,94
174,876
174,347
174,243
174,515
174,671
174,408
174,614
174,839
174,466
178,219
179,55
142,179
161,180
180,583
180,318
180,59
180,242
180,787
180,874
183,39
183,488
183,891
14,183
183,697
183,7
183,391
183,836
153,183
183,381
183,240
160,183
183,195
183,777
183,376
183,79
161,183
183,335
183,725
103,183
183,786
183,692
183,501
183,581
183,828
183,727
183,398
183,509
183,604
183,420
183,613
183,452
183,871
183,830
183,537
183,894
183,461
183,62
183,728
185,79
185,829
185,204
185,711
185,708
131,185
185,562
185,381
185,633
185,894
185,416
185,260
185,485
185,663
185,727
185,828
185,581
185,202
185,692
185,225
185,725
185,55
185,487
185,555
185,807
185,624
185,255
185,209
185,613
186,335
186,400
186,69
187,606
188,538
188,234
188,347
188,671
188,876
188,497
188,886
188,790
188,194
188,903
188,49
188,635
188,26
188,364
19,727
190,435
192,600
192,318
192,893
193,855
193,890
193,240
193,817
193,562
193,274
193,221
193,633
193,555
193,871
193,838
193,828
193,558
193,490
193,432
193,96
193,693
193,585
193,603
193,57
193,349
193,50
107,193
193,246
193,530
193,573
193,415
193,68
193,616
193,336
164,193
193,858
193,27
193,888
193,627
193,428
193,339
194,828
175,194
194,347
194,510
194,49
194,635
194,408
194,364
194,726
194,671
194,661
194,790
194,839
195,769
195,219
195,828
195,690
195,786
195,501
195,225
195,202
195,555
195,274
195,633
195,196
195,575
195,273
195,257
195,417
128,195
196,727
196,871
196,810
103,196
196,487
196,55
196,345
196,817
196,221
196,381
196,274
196,562
196,240
196,633
196,5
196,730
196,368
196,267
196,894
196,501
196,786
196,225
196,400
196,829
197,727
197,895
197,200
197,30
197,219
197,828
197,849
197,61
197,751
197,774
197,646
197,457
197,391
197,666
197,697
14,197
130,197
197,553
197,46
197,508
197,649
197,735
197,551
197,687
197,292
167,197
197,261
197,407
197,62
197,625
197,325
197,597
197,376
145,197
160,197
197,628
197,522
197,777
197,29
195,197
125,197
197,763
197,870
197,613
197,437
197,209
197,55
197,810
197,725
197,487
197,720
197,624
197,255
197,864
197,807
131,197
197,667
197,711
197,568
197,400
197,561
197,79
197,708
197,581
197,501
197,692
197,202
197,452
197,871
197,799
197,663
197,267
197,416
197,537
197,894
197,260
197,381
197,633
197,221
197,817
197,240
197,326
197,332
197,596
197,38
197,281
197,855
197,371
20,452
20,810
20,381
201,581
202,55
202,810
202,767
202,725
202,894
202,416
202,537
202,260
202,799
202,663
202,267
202,485
202,830
202,727
202,467
203,540
204,39
204,750
204,828
204,260
204,230
204,267
204,894
204,274
204,381
204,240
204,225
204,555
204,871
205,291
206,828
207,219
119,208
208,40
209,400
209,711
209,221
209,817
209,274
209,633
209,562
117,209
209,799
209,267
209,663
209,830
209,260
209,537
209,230
209,828
209,727
209,374
209,501
209,581
209,225
202,209
209,786
209,810
209,55
209,767
209,555
209,871
209,56
209,5
209,613
209,398
209,870
209,604
209,60
209,437
21,828
21,727
21,225
210,871
210,219
210,725
210,617
210,345
211,555
211,486
103,211
211,745
213,219
208,214
214,568
214,335
214,393
216,828
216,615
216,723
132,216
216,602
216,377
217,400
217,711
217,562
217,817
217,381
217,633
217,240
217,260
217,485
217,894
217,663
217,727
217,828
217,581
217,692
217,225
202,217
217,786
217,487
217,810
217,452
217,871
217,441
217,870
217,509
219,727
219,828
219,822
219,341
219,337
150,219
219,754
219,65
219,290
219,323
219,98
219,712
220,727
221,646
221,457
117,221
221,527
221,774
221,488
221,86
151,221
221,810
221,725
221,487
221,727
221,828
221,337
221,692
221,225
202,221
221,501
221,786
221,581
221,260
221,267
221,537
221,663
221,894
221,830
221,871
221,555
221,452
222,555
222,871
222,240
222,633
173,222
223,255
224,646
151,224
224,891
224,751
224,403
224,828
224,317
224,55
224,485
224,230
224,830
221,224
224,225
202,224
224,555
224,452
225,487
225,725
225,317
225,767
225,485
225,830
225,260
225,663
225,537
225,267
225,727
225,423
225,710
226,355
226,78
226,409
226,512
226,476
226,531
228,711
228,79
228,400
228,636
228,828
228,537
23,851
230,828
219,230
230,803
231,512
231,71
233,667
233,612
234,727
234,49
234,886
234,848
234,408
234,347
234,614
234,738
235,871
235,810
235,385
238,602
238,665
239,364
239,515
239,886
239,790
168,239
239,766
239,903
234,239
239,472
239,671
194,239
174,239
24,727
202,24
24,692
24,29
117,240
240,61
240,891
240,6
240,39
240,86
240,487
240,317
240,810
240,724
240,905
184,240
240,727
240,828
219,240
240,692
240,501
202,240
240,786
240,485
240,894
240,663
240,267
