source,target
10,391
103,828
106,107
106,129
106,197
106,202
106,221
106,225
106,240
106,261
106,281
106,285
106,336
106,339
106,376
106,415
106,461
106,490
106,501
106,549
106,585
106,603
106,616
106,633
106,68
106,692
106,694
106,700
106,728
106,785
106,817
106,83
106,861
106,882
106,96
107,130
107,14
107,164
107,246
107,27
107,305
107,349
107,381
107,401
107,432
107,434
107,436
107,479
107,490
107,50
107,555
107,573
107,633
107,68
107,693
107,694
107,700
107,785
117,202
117,225
117,452
117,488
117,555
117,786
118,119
118,525
118,577
118,602
118,828
122,517
125,555
129,130
129,197
129,230
129,240
129,267
129,274
129,325
129,381
129,416
129,461
129,550
129,555
129,581
129,597
129,625
129,633
129,696
129,711
129,774
129,786
129,836
129,882
129,99
13,160
13,261
13,452
13,522
13,550
13,597
13,62
13,625
13,663
13,692
13,697
13,828
13,836
13,871
13,99
130,145
130,160
130,202
130,225
130,246
130,281
130,325
130,349
130,376
130,381
130,42
130,434
130,436
130,461
130,479
130,490
130,50
130,550
130,555
130,57
130,581
130,597
130,627
130,704
130,775
130,781
130,81
130,815
130,855
130,861
130,871
130,877
130,882
130,888
130,890
131,221
131,267
131,325
131,396
131,416
131,501
131,550
131,633
131,682
131,696
131,828
131,829
131,851
131,894
133,164
133,193
133,285
133,305
133,336
133,381
133,415
133,42
133,50
133,549
133,585
133,637
133,673
133,693
133,704
133,785
133,821
133,83
133,836
133,855
133,858
133,861
133,871
133,96
14,166
14,193
14,195
14,202
14,221
14,225
14,281
14,325
14,339
14,401
14,501
14,505
14,522
14,555
14,558
14,603
14,625
14,633
14,637
14,68
14,693
14,696
14,704
14,728
14,855
14,861
14,871
14,875
14,888
145,195
145,202
145,221
145,225
145,261
145,325
145,461
145,522
145,597
145,628
145,633
145,656
145,666
145,728
145,836
145,871
145,877
151,202
151,225
151,261
151,550
151,555
151,581
151,625
151,79
153,555
153,838
160,202
160,221
160,240
160,261
160,326
160,407
160,555
160,581
160,597
160,625
160,666
160,727
160,786
160,81
160,815
160,882
160,99
161,219
161,230
161,335
161,501
161,727
161,786
161,830
164,166
164,196
164,221
164,246
164,281
164,336
164,349
164,381
164,388
164,391
164,415
164,42
164,428
164,432
164,434
164,479
164,50
164,505
164,549
164,562
164,585
164,633
164,637
164,640
164,836
164,871
164,875
164,96
166,196
166,246
166,27
166,274
166,381
166,391
166,432
166,436
166,479
166,505
166,57
166,571
166,627
166,633
166,637
166,640
166,68
166,693
166,700
166,781
166,83
166,871
166,875
166,888
166,890
166,96
168,234
168,243
168,408
168,472
168,49
168,94
169,197
169,391
169,767
169,810
169,828
173,828
174,194
174,26
174,364
174,433
174,49
174,790
179,555
180,192
180,263
180,827
180,881
180,893
183,202
183,221
183,261
183,366
183,550
183,555
183,597
183,625
183,633
183,663
183,696
183,81
183,882
185,452
185,730
185,786
185,870
185,871
185,882
186,517
188,466
188,510
188,515
188,614
188,661
188,766
188,839
188,848
188,872
188,94
192,346
192,583
192,59
192,787
192,881
192,93
193,196
193,281
193,305
193,381
193,388
193,391
193,401
193,42
193,436
193,452
193,479
193,511
193,549
193,673
193,697
193,7
193,700
193,704
193,785
193,83
193,861
193,875
194,234
194,243
194,466
194,472
194,497
194,701
194,738
194,872
194,876
194,886
194,903
194,94
195,221
195,261
