source,target
555,452
555,871
452,871
240,221
240,633
240,274
240,381
240,817
240,562
221,633
829,396
221,274
221,817
221,562
633,274
633,381
633,817
633,562
274,381
274,817
274,562
221,381
391,836
381,817
696,882
696,815
696,775
696,877
882,197
882,99
882,815
882,775
882,877
696,197
381,562
817,562
786,581
786,225
786,501
692,202
692,581
692,225
692,501
391,697
786,692
786,202
106,7
391,130
391,656
391,7
391,14
391,640
202,581
202,225
202,501
697,836
697,130
697,106
391,666
697,656
697,7
697,14
697,640
581,225
581,501
225,501
550,261
550,625
550,728
697,666
550,597
836,130
836,106
836,666
836,7
836,14
836,640
261,81
261,461
261,442
130,106
130,656
836,656
130,666
130,14
130,640
197,99
197,815
197,775
197,877
99,775
99,877
106,656
130,7
696,99
106,666
106,14
335,851
656,666
656,7
656,14
656,640
196,890
196,875
196,281
196,855
196,511
625,62
196,20
666,14
666,640
7,14
7,640
325,183
14,640
79,335
79,561
663,537
666,7
625,325
79,711
79,131
79,667
79,851
79,829
79,161
79,204
79,224
79,396
79,443
79,708
810,767
810,317
810,103
663,260
663,830
663,230
663,267
663,416
663,894
663,485
810,487
79,400
106,640
391,106
663,799
830,485
890,855
890,511
890,20
62,129
62,722
260,830
260,230
260,267
260,416
890,281
260,894
260,537
260,799
875,281
875,511
767,725
767,55
767,76
815,775
728,407
260,485
890,875
830,230
830,267
830,537
830,799
230,267
230,416
230,894
230,485
230,537
230,799
830,894
267,416
267,485
267,537
267,799
335,561
335,711
335,131
335,708
335,568
335,667
267,894
830,416
728,303
335,829
99,815
335,224
160,376
281,20
416,894
416,485
416,799
129,13
775,877
894,485
894,537
281,855
561,711
561,400
561,708
561,568
561,667
561,851
561,829
561,161
561,204
388,339
561,131
335,396
561,396
561,443
711,708
711,667
711,829
711,161
694,193
694,388
694,821
694,530
485,799
694,693
694,401
694,505
694,295
193,415
193,558
193,781
193,166
193,246
193,639
694,164
485,537
388,603
711,400
711,131
428,673
888,858
388,585
388,704
388,96
388,309
821,336
530,571
530,573
388,107
388,42
530,616
339,305
415,285
558,428
558,432
603,627
637,490
781,434
781,785
388,133
339,637
821,27
42,57
285,349
164,700
50,549
50,479
50,68
549,825
401,436
401,83
57,532
131,400
131,568
774,6
774,488
774,39
774,527
774,891
774,61
388,888
774,86
774,151
774,117
349,50
388,861
79,568
774,496
160,195
160,145
160,763
160,628
160,777
368,398
368,209
368,730
368,509
368,437
160,29
368,613
368,296
368,185
368,315
368,5
368,60
368,604
368,541
368,823
568,851
368,441
160,522
368,757
376,195
376,322
376,24
400,161
398,209
398,730
398,870
398,437
398,613
398,217
376,777
398,823
209,541
730,509
730,296
730,5
730,48
730,757
870,420
870,315
209,441
376,29
160,366
667,204
568,224
39,86
6,646
6,891
6,751
6,151
6,496
509,420
195,366
195,522
195,24
6,457
366,145
437,217
488,39
488,527
488,457
488,646
488,891
488,61
488,58
6,488
522,322
6,527
488,151
29,763
527,457
527,751
527,496
851,224
457,751
457,117
613,185
613,604
39,61
255,474
255,56
255,333
255,624
255,897
255,720
763,628
763,125
335,204
441,60
255,807
39,646
6,39
628,125
730,870
829,443
169,173
169,844
169,179
169,367
169,385
169,658
517,842
517,602
517,119
169,687
517,610
517,531
517,226
517,525
517,231
517,655
517,744
517,23
517,460
745,678
517,257
169,745
61,86
61,58
383,553
383,856
383,276
383,761
383,889
383,735
383,845
383,564
383,392
383,506
745,46
745,681
745,421
745,222
745,375
745,605
745,100
745,619
745,674
745,77
296,48
476,516
383,292
745,74
842,476
866,446
866,59
866,78
866,787
474,807
474,56
474,333
474,617
474,624
866,263
474,897
807,56
807,333
807,617
807,624
807,864
86,58
838,52
838,896
751,117
474,720
866,192
838,35
838,89
842,118
842,879
842,634
842,186
842,122
842,373
188,194
188,239
842,577
188,243
188,408
188,886
188,433
188,903
188,174
188,701
188,738
194,347
194,364
188,26
838,816
866,180
476,208
194,726
194,848
239,790
239,876
239,168
239,872
239,559
243,49
243,466
243,661
347,472
682,316
682,685
472,510
49,614
515,671
682,904
682,410
682,332
682,126
682,651
682,765
364,839
682,899
726,234
904,397
46,235
682,470
682,67
56,897
56,720
333,617
333,864
904,326
904,297
904,228
682,378
904,214
904,18
617,864
602,171
602,599
326,63
326,596
326,721
326,868
326,524
396,443
194,635
726,497
77,551
168,766
234,481
433,94
410,417
410,38
577,45
577,342
577,448
577,412
77,141
577,359
577,422
577,380
577,831
687,252
687,345
119,343
119,216
119,409
239,515
577,40
119,110
119,390
252,8
252,477
252,733
52,379
52,429
52,382
52,560
180,242
180,346
180,600
252,211
180,405
192,33
192,491
242,583
242,827
33,874
33,881
346,893
379,513
476,450
192,318
77,167
476,665
119,502
390,902
392,51
392,715
392,249
392,649
332,676
45,622
45,740
46,270
46,755
59,93
46,210
896,253
896,115
896,128
896,623
173,187
173,90
297,887
610,451
35,10
46,82
476,776
610,545
610,595
345,284
345,155
345,544
126,72
126,832
126,684
126,783
253,840
342,121
253,729
513,659
228,277
228,536
257,266
257,404
284,714
284,654
284,737
284,762
513,307
342,132
825,885
342,780
35,350
450,607
448,778
448,569
448,808
531,238
531,814
89,153
167,508
502,139
51,223
448,71
8,768
8,458
214,393
214,233
214,846
216,377
216,69
216,811
476,589
35,43
8,348
448,512
448,797
676,739
714,21
714,273
72,702
755,430
755,207
307,869
525,699
270,575
634,427
699,500
715,135
121,482
409,850
435,0
435,190
435,743
435,859
435,746
699,644
797,499
676,820
270,535
739,657
414,680
169,383
0,743
0,859
0,863
0,41
276,764
404,44
733,310
889,324
110,299
397,670
189,742
189,142
189,363
189,444
189,833
22,314
22,402
22,464
22,709
354,835
189,843
265,205
314,402
314,464
402,464
402,709
316,528
464,709
535,789
684,645
684,796
73,294
742,843
314,709
742,363
843,444
97,731
97,834
109,178
134,503
201,371
31,354
31,835
31,892
843,142
397,268
354,892
0,190
157,475
455,771
468,236
494,546
743,746
835,892
859,863
863,41
275,717
328,695
356,88
378,621
413,143
444,833
447,629
64,824
64,852
66,695
455,469
824,852
101,95
386,241
455,492
111,853
328,66
241,80
163,798
114,387
2,792
206,471
227,54
236,650
148,734
245,329
256,677
158,419
278,642
283,784
298,664
319,384
369,592
424,608
484,618
548,669
247,857
146,75
159,301
10,511
106,496
10,196
10,281
106,751
101,37
10,221
106,591
106,160
0,828
10,274
103,230
10,810
10,623
100,51
103,219
106,828
103,260
103,485
103,894
104,219
106,145
10,767
106,166
106,628
106,479
106,432
106,452
106,195
136,219
106,366
106,29
106,522
106,274
106,381
106,562
106,781
106,581
106,571
106,193
106,57
106,637
106,305
106,246
106,388
106,349
106,401
106,673
106,786
106,555
106,164
106,693
106,855
106,875
106,627
106,573
106,436
106,505
106,27
106,821
106,42
106,50
106,890
106,428
106,434
106,530
106,196
106,133
106,858
106,532
106,896
106,89
107,603
106,379
106,558
107,888
107,532
107,133
106,888
107,96
106,704
106,613
106,485
106,810
107,890
107,281
107,875
107,196
107,855
107,274
107,817
107,240
107,562
107,221
107,871
107,452
10,107
107,727
107,704
107,858
107,821
106,871
107,415
118,578
129,496
117,487
109,828
107,673
107,166
107,616
107,549
107,428
107,627
107,861
108,493
117,317
109,202
11,578
117,581
110,517
110,238
115,196
115,865
115,502
115,128
102,116
117,219
109,225
117,416
121,879
121,451
136,601
106,513
123,438
117,537
117,485
117,267
117,663
117,830
118,561
118,219
118,69
118,531
118,517
118,516
118,409
118,610
119,727
119,186
119,842
119,780
119,602
119,450
121,517
117,692
129,751
117,501
125,828
129,457
126,711
125,501
125,225
125,274
125,562
125,479
126,842
126,266
126,224
129,7
126,335
126,828
129,151
128,890
128,281
128,875
128,828
129,527
129,891
129,646
129,6
126,851
129,656
129,131
129,851
107,571
125,727
129,391
129,697
129,14
129,640
129,562
129,817
129,221
129,366
129,160
129,376
129,522
129,628
129,763
129,195
129,29
129,777
129,161
129,79
129,224
129,829
129,568
122,40
106,729
13,767
129,725
129,81
129,196
129,730
129,202
129,692
129,225
129,501
129,828
129,727
129,806
129,183
129,870
129,757
129,60
129,875
129,217
129,398
129,509
129,871
129,452
129,894
129,663
129,437
13,376
13,763
13,195
130,274
130,562
130,240
13,774
13,86
13,891
13,751
117,13
13,58
13,488
13,391
13,14
13,7
106,13
13,640
13,240
13,562
13,221
13,633
13,817
13,274
13,381
13,366
129,260
130,221
129,830
13,628
13,786
13,79
13,335
13,400
13,708
13,224
13,202
13,225
13,501
13,581
13,667
124,13
13,219
13,727
13,509
13,217
13,437
13,420
13,209
13,555
13,799
138,727
13,230
13,267
13,196
130,633
13,29
130,612
13,575
13,407
13,442
13,303
13,325
13,81
130,488
130,457
130,61
130,452
130,219
13,830
130,828
130,358
130,4
130,29
130,366
130,195
130,628
130,522
130,817
125,13
106,511
132,828
131,447
130,673
130,133
130,571
130,501
130,692
130,786
130,428
130,585
130,694
130,549
130,858
130,432
130,27
130,68
130,558
130,164
130,83
130,96
130,700
130,305
130,336
130,388
130,166
131,646
131,527
131,496
129,810
129,317
131,488
130,616
130,530
130,573
130,401
130,637
130,505
130,603
130,415
130,693
130,285
130,193
130,869
130,196
130,511
130,875
130,894
103,130
130,235
130,610
130,266
130,339
132,711
130,821
131,774
133,511
133,875
131,817
131,727
131,55
131,810
131,230
131,830
131,260
131,663
133,890
131,537
131,274
131,202
133,196
131,225
131,692
131,786
131,581
131,555
131,871
131,452
131,240
133,571
133,700
133,27
131,219
129,487
131,647
133,281
133,633
133,221
133,240
133,817
133,562
133,274
133,452
133,555
133,219
133,246
133,68
133,166
133,888
133,479
133,603
133,694
133,432
133,401
133,530
130,785
139,723
155,720
183,79
14,786
14,727
139,828
139,814
139,780
139,476
139,699
139,171
14,39
14,452
14,581
14,219
14,763
14,692
14,29
14,777
14,376
14,160
14,366
14,145
14,274
14,381
