source,target
555,452
160,195
368,398
368,209
376,195
398,209
6,488
6,39
488,39
255,474
255,807
255,56
169,383
517,842
866,180
474,807
474,56
807,56
838,52
188,194
682,904
414,680
435,0
435,190
0,190
189,742
160,376
774,39
774,488
774,6
260,894
260,485
875,281
815,775
830,230
830,267
830,416
830,894
830,485
230,267
230,416
230,894
189,843
230,485
267,894
267,485
335,561
335,711
335,131
416,894
416,485
894,485
561,711
561,131
711,131
694,193
267,416
22,314
22,402
22,464
64,852
66,695
824,852
101,95
111,853
114,387
146,75
148,734
157,475
158,419
159,301
163,798
64,824
2,792
227,54
245,329
247,857
256,677
278,642
283,784
298,664
319,384
369,592
424,608
484,618
548,669
206,471
260,416
447,629
356,88
22,709
265,205
314,402
314,464
314,709
402,464
464,709
73,294
742,843
97,731
109,178
134,503
413,143
201,371
31,835
31,892
354,835
354,892
386,241
455,469
468,236
494,546
835,892
275,717
328,66
328,695
31,354
260,267
402,709
260,830
882,775
817,562
786,692
786,202
786,581
786,225
786,501
692,202
692,581
692,225
692,501
391,697
391,836
391,130
391,106
391,656
391,666
391,7
391,14
391,640
202,581
202,225
202,501
697,836
697,130
882,815
882,99
882,197
696,775
260,230
555,871
452,871
240,221
240,633
240,274
240,381
240,817
240,562
221,633
221,274
221,381
697,106
221,817
633,274
633,381
633,817
633,562
274,381
274,817
274,562
381,817
381,562
696,882
696,197
696,99
221,562
697,656
696,815
697,7
656,7
656,14
656,640
196,890
196,875
196,281
666,7
666,14
666,640
7,14
7,640
79,335
656,666
79,561
79,131
810,767
663,260
663,830
663,230
663,267
663,416
663,894
663,485
890,875
697,666
890,281
79,711
106,640
14,640
106,7
697,14
697,640
106,14
581,225
581,501
225,501
550,261
836,130
836,656
836,666
836,7
836,14
836,640
130,106
836,106
130,656
106,666
99,775
99,815
197,775
197,815
106,656
130,640
130,14
130,7
130,666
197,99
766,559
77,714
77,844
77,155
77,375
77,207
174,848
433,701
410,417
510,661
410,393
701,872
77,46
77,74
726,466
617,720
326,868
326,214
326,126
326,297
602,850
602,808
602,776
602,902
602,343
624,897
617,624
904,832
410,846
904,621
726,481
577,448
476,238
577,422
78,881
904,721
491,827
476,499
476,359
476,71
446,600
446,59
379,307
379,35
346,893
346,491
263,874
263,446
577,525
263,346
242,263
192,787
192,78
192,242
180,192
52,560
52,379
252,270
119,607
119,226
119,257
687,564
687,173
687,392
242,33
904,332
117,496
904,326
239,364
239,243
194,239
188,26
842,569
842,373
842,778
842,482
842,409
842,132
842,879
842,502
842,342
842,577
243,876
838,382
838,253
838,896
60,757
60,823
5,823
807,897
807,864
474,720
474,864
474,617
474,333
866,583
866,318
787,93
838,350
26,347
26,472
347,515
333,720
333,897
333,624
333,617
56,333
876,614
876,168
790,766
790,433
790,234
682,796
682,470
682,685
682,739
682,765
682,72
682,651
347,497
347,738
364,408
364,790
364,174
408,49
904,410
408,886
472,635
472,903
472,94
49,839
515,726
515,510
408,671
93,405
189,444
392,755
71,811
553,845
553,535
553,768
508,654
477,187
477,430
435,746
435,41
435,863
435,743
412,516
171,23
171,740
739,645
121,69
715,458
715,508
634,500
596,316
525,44
525,412
367,762
350,623
266,40
266,122
235,21
222,551
210,276
179,715
121,186
153,729
768,733
208,404
469,492
444,833
363,444
859,41
743,859
731,834
468,650
455,771
386,80
190,743
843,363
742,363
742,142
684,18
780,231
605,789
189,833
751,117
110,599
393,277
0,746
0,863
0,859
82,135
721,684
685,820
397,657
397,783
382,659
316,233
40,589
132,121
132,266
844,761
228,702
513,115
513,89
253,429
126,899
126,63
126,228
345,292
343,299
343,665
343,110
343,622
342,831
610,797
228,528
297,887
297,38
173,167
896,128
896,153
896,10
896,840
896,513
46,737
46,385
46,222
45,512
45,450
45,531
332,596
297,67
257,216
429,816
448,634
765,268
714,82
651,397
575,210
450,595
450,427
450,699
421,649
270,764
270,553
270,575
226,780
797,814
797,644
676,670
451,460
216,545
531,655
840,43
10,869
167,211
502,139
51,681
392,8
51,605
681,735
8,100
8,506
214,676
214,378
214,536
63,524
751,151
843,142
751,86
888,532
888,434
888,50
781,68
637,57
637,133
637,246
637,888
637,781
603,428
558,585
558,42
415,479
415,549
285,693
415,349
339,558
388,700
388,505
388,861
388,285
388,530
388,821
193,432
193,166
193,603
193,415
193,339
694,96
694,164
339,637
694,388
285,27
428,305
160,366
774,61
774,891
774,646
774,527
131,396
131,161
131,829
131,851
131,568
131,400
858,295
83,885
785,639
349,107
700,858
573,673
490,785
436,704
432,825
42,573
336,309
133,490
107,616
549,571
537,799
27,627
27,436
27,336
166,401
673,83
711,224
711,204
711,667
728,129
728,81
663,799
663,537
810,55
810,317
810,725
79,443
79,396
79,204
79,829
79,667
79,568
79,708
728,13
79,400
325,728
196,20
196,511
196,855
625,62
197,877
261,183
261,442
550,303
550,325
550,625
882,877
696,877
751,58
325,407
890,855
62,597
260,537
711,708
711,400
485,799
485,537
855,20
561,204
561,851
561,568
561,708
894,537
775,877
129,722
416,537
281,20
281,511
281,855
81,461
260,799
875,511
767,487
767,76
815,877
830,537
160,145
830,799
267,799
335,400
335,568
335,667
335,161
335,443
230,537
160,763
230,799
368,730
169,90
169,674
169,619
169,141
169,348
169,324
169,223
169,856
169,477
169,235
169,421
169,77
829,443
829,396
891,61
829,161
441,60
441,296
763,777
255,864
255,624
255,617
255,333
613,48
613,5
457,86
457,61
457,646
851,224
851,829
441,757
527,891
891,58
517,119
745,367
160,24
745,51
745,252
745,687
383,678
383,658
383,544
383,310
383,889
383,273
383,249
383,179
383,284
517,602
383,345
420,48
296,604
61,86
61,751
517,380
517,744
517,208
517,377
517,171
517,451
517,610
517,45
517,118
517,476
383,745
527,646
517,390
39,58
667,204
568,396
568,224
568,829
568,851
870,541
708,161
708,667
730,296
730,441
209,604
209,420
209,217
209,509
398,60
398,315
398,185
368,613
39,496
368,870
368,541
376,366
376,522
667,224
400,708
398,730
398,870
398,509
398,437
398,613
398,217
400,443
6,527
708,851
6,751
437,420
437,5
488,527
488,457
6,457
488,151
522,777
488,117
29,322
29,24
145,763
145,125
39,457
39,891
488,496
522,145
488,751
366,125
6,117
522,29
509,437
509,441
509,185
509,315
6,151
195,29
195,628
195,322
317,103
366,522
366,628
193,434
193,549
193,336
193,436
193,305
193,107
193,401
193,50
193,558
193,164
193,861
193,428
193,888
193,388
193,479
13,396
13,443
13,777
193,246
193,490
388,133
193,616
388,434
388,305
13,60
388,107
388,549
388,27
388,246
388,166
388,164
193,57
388,428
388,603
388,339
193,511
193,858
193,83
193,704
193,700
193,673
193,627
388,888
13,496
694,479
13,224
694,673
694,616
694,57
694,505
694,490
694,436
694,434
694,432
694,42
694,68
694,401
694,133
694,571
694,549
694,50
694,27
694,166
694,861
388,479
694,428
694,305
13,117
694,704
694,511
13,58
13,86
13,61
13,891
13,628
13,527
13,39
13,488
13,522
694,785
13,195
13,730
13,209
13,400
13,376
13,303
13,774
13,407
13,442
694,20
13,708
388,490
530,704
388,573
530,20
530,83
530,785
530,700
530,68
530,616
530,573
530,505
530,479
530,432
530,42
530,305
530,133
530,571
530,50
530,27
530,246
530,166
530,861
530,89
530,825
339,415
339,603
694,349
339,505
339,479
339,436
339,432
339,42
339,401
339,336
339,305
530,693
339,133
339,571
339,549
339,50
339,27
339,166
339,164
339,861
339,349
339,285
339,107
530,349
530,781
530,603
821,246
821,164
821,861
821,693
821,349
821,888
821,637
821,558
821,415
821,27
821,530
388,96
388,858
388,83
388,704
388,68
388,673
388,627
388,616
388,585
388,825
388,57
821,50
821,107
530,558
821,532
821,96
821,858
821,83
821,785
821,704
821,68
821,673
821,571
821,627
821,573
821,57
821,505
821,490
821,436
821,434
821,432
821,305
821,133
821,585
694,637
877,13
694,558
877,169
877,161
877,628
877,613
877,851
877,29
877,55
877,366
877,195
877,870
877,303
877,774
877,442
339,57
877,725
855,816
855,429
855,896
855,224
877,296
877,420
877,807
