source,target
555,452
555,871
452,871
240,221
240,633
240,274
240,381
240,817
240,562
221,633
221,274
221,381
221,817
221,562
633,274
633,381
633,817
633,562
274,381
274,817
274,562
381,817
381,562
696,882
696,197
696,99
696,815
696,775
696,877
882,197
882,99
882,815
882,775
882,877
817,562
786,692
786,202
786,581
786,225
786,501
692,202
692,581
692,225
692,501
391,697
391,836
391,130
391,106
391,656
391,666
391,7
391,14
391,640
202,581
202,225
202,501
697,836
697,130
697,106
697,656
697,666
697,7
697,14
697,640
581,225
581,501
225,501
550,261
550,625
550,728
550,597
836,130
836,106
836,656
836,666
836,7
836,14
836,640
261,81
261,461
261,442
130,106
130,656
130,666
130,7
130,14
130,640
197,99
197,815
197,775
197,877
99,815
99,775
99,877
106,656
106,666
106,7
106,14
106,640
625,325
625,62
656,666
656,7
656,14
656,640
196,890
196,875
196,281
196,855
196,511
196,20
666,7
666,14
666,640
7,14
7,640
325,183
14,640
79,335
79,561
79,711
79,131
79,400
79,708
79,568
79,667
79,851
79,829
79,161
79,204
79,224
79,396
79,443
810,767
810,487
810,317
810,103
663,260
663,830
663,230
663,267
663,416
663,894
663,485
663,537
663,799
728,407
728,303
890,875
890,281
890,855
890,511
890,20
62,129
62,722
260,830
260,230
260,267
260,416
260,894
260,485
260,537
260,799
875,281
875,511
767,725
767,55
767,76
815,775
830,230
830,267
830,416
830,894
830,485
830,537
830,799
230,267
230,416
230,894
230,485
230,537
230,799
267,416
267,894
267,485
267,537
267,799
335,561
335,711
335,131
335,708
335,568
335,667
335,851
335,829
335,204
335,224
335,396
281,855
281,20
416,894
416,485
416,799
129,13
775,877
894,485
894,537
561,711
561,131
561,400
561,708
561,568
561,667
561,851
561,829
561,161
561,204
561,396
561,443
485,537
485,799
711,131
711,400
711,708
711,667
711,829
711,161
694,193
694,388
694,821
694,530
694,693
694,164
694,401
694,505
694,295
193,415
193,558
193,781
193,166
193,246
193,639
388,339
388,603
388,888
388,861
388,107
388,133
388,42
388,585
388,704
388,96
388,309
821,27
821,336
530,571
530,573
530,616
339,637
339,305
415,285
558,428
558,432
603,627
637,490
781,434
781,785
888,858
285,349
349,50
428,673
164,700
50,549
50,479
50,68
549,825
401,436
401,83
42,57
57,532
131,400
131,568
774,6
774,488
774,39
774,527
774,891
774,61
774,86
774,151
774,117
774,496
160,376
160,195
160,366
160,522
160,29
160,145
160,763
160,628
160,777
368,398
368,209
368,730
368,509
368,437
368,613
368,441
368,296
368,185
368,315
368,5
368,60
368,604
368,541
368,823
368,757
376,195
376,29
376,777
376,322
376,24
400,161
398,209
398,730
398,870
398,437
398,613
398,217
398,823
209,441
209,541
730,870
730,509
730,296
730,5
730,48
730,757
870,420
870,315
568,851
568,224
667,204
6,488
6,39
6,527
6,457
6,646
6,891
6,751
6,151
6,496
509,420
195,366
195,522
195,24
366,145
522,322
437,217
488,39
488,527
488,457
488,646
488,891
488,61
488,58
488,151
29,763
39,646
39,61
39,86
527,457
527,751
527,496
851,224
457,751
457,117
613,185
613,604
255,474
255,807
255,56
255,333
255,624
255,897
255,720
763,628
763,125
441,60
628,125
829,396
829,443
169,383
169,745
169,687
169,173
169,844
169,179
169,367
169,385
169,658
517,842
517,602
517,119
517,610
517,257
517,531
517,226
517,525
517,231
517,655
517,744
517,23
517,460
61,86
61,58
296,48
383,392
383,292
383,553
383,856
383,276
383,761
383,889
383,735
383,845
383,564
383,506
745,77
745,46
745,681
745,421
745,222
745,375
745,605
745,100
745,619
745,674
745,678
745,74
751,117
866,180
866,192
866,263
866,446
866,59
866,78
866,787
474,807
474,56
474,333
474,617
474,624
474,897
474,720
807,56
807,333
807,617
807,624
807,864
86,58
838,52
838,896
838,35
838,89
838,816
842,577
842,476
842,118
842,879
842,634
842,186
842,122
842,373
188,194
188,239
188,243
188,26
188,408
188,886
188,433
188,903
188,174
188,701
188,738
194,347
194,364
194,726
194,635
194,848
239,515
239,790
239,876
239,168
239,872
239,559
243,49
243,466
243,661
347,472
364,839
396,443
472,510
49,614
515,671
682,904
682,410
682,332
682,126
682,651
682,765
682,316
682,685
682,899
682,378
682,470
682,67
56,897
56,720
333,617
333,864
904,326
904,297
904,228
904,214
904,397
904,18
617,864
602,171
602,599
326,63
326,596
326,721
326,868
326,524
726,234
726,497
77,167
77,551
77,141
168,766
234,481
433,94
410,417
410,38
577,45
577,342
577,448
577,412
577,359
577,40
577,422
577,380
577,831
687,252
687,345
119,343
119,502
119,216
119,409
119,110
119,390
252,8
252,211
252,477
252,733
52,379
52,429
52,382
52,560
180,242
180,346
180,600
180,405
192,318
192,33
192,491
242,583
242,827
33,874
33,881
346,893
379,513
476,450
476,516
476,208
476,665
476,589
476,776
59,93
392,51
392,715
392,249
392,649
332,676
45,622
45,740
46,270
46,755
46,210
46,235
46,82
896,253
896,115
896,128
896,623
173,187
173,90
297,887
610,451
610,545
610,595
342,132
342,121
342,780
345,284
345,155
345,544
126,72
126,832
126,684
126,783
253,840
253,729
513,307
513,659
228,277
228,536
257,266
257,404
284,714
284,654
284,737
284,762
35,10
35,350
35,43
414,680
448,797
448,512
448,71
448,778
448,569
448,808
531,238
531,814
89,153
167,508
502,139
51,223
8,768
8,348
8,458
214,393
214,233
214,846
216,377
216,69
216,811
676,739
676,820
797,499
270,575
270,535
450,607
714,21
714,273
72,702
755,430
755,207
307,869
525,699
634,427
699,644
699,500
715,135
121,482
409,850
435,0
435,190
435,743
435,859
435,746
739,657
825,885
316,528
397,268
397,670
0,190
0,743
0,859
0,863
0,41
276,764
404,44
733,310
889,324
110,299
189,742
189,843
189,142
189,363
189,444
189,833
22,314
22,402
22,464
22,709
265,205
314,402
314,464
314,709
390,902
402,464
402,709
464,709
535,789
684,645
684,796
73,294
742,843
742,363
843,142
843,444
97,731
97,834
109,178
134,503
201,371
31,354
31,835
31,892
354,835
354,892
386,241
455,469
455,492
455,771
468,236
494,546
743,746
835,892
859,863
863,41
275,717
328,66
328,695
356,88
378,621
413,143
444,833
447,629
64,824
64,852
66,695
824,852
101,95
111,853
114,387
146,75
148,734
157,475
158,419
159,301
163,798
2,792
206,471
227,54
236,650
241,80
245,329
247,857
256,677
278,642
283,784
298,664
319,384
369,592
424,608
484,618
548,669
