source,target
10,555
103,727
103,828
106,107
106,129
106,133
106,196
106,197
106,202
106,221
106,225
106,261
106,281
106,285
106,29
106,303
106,336
106,339
106,376
106,415
106,461
106,490
106,501
106,549
106,585
106,603
106,616
106,627
106,692
106,700
106,728
106,763
106,775
106,785
106,83
106,861
106,875
106,882
106,890
106,96
107,164
107,193
107,246
107,27
107,305
107,381
107,401
107,434
107,436
107,50
107,505
107,555
107,562
107,57
107,603
107,637
107,640
107,673
107,693
107,7
107,781
107,83
107,888
107,96
117,202
117,555
117,581
117,786
118,577
118,842
119,476
119,502
119,602
119,842
125,555
128,391
129,195
129,197
129,221
129,230
129,240
129,274
129,325
129,366
129,381
129,550
129,581
129,625
129,633
129,696
129,697
129,727
129,774
129,786
129,81
129,836
129,882
129,99
13,130
13,145
13,160
13,197
13,261
13,376
13,442
13,452
13,522
13,550
13,625
13,692
13,697
13,817
13,828
13,871
13,99
130,133
130,145
130,160
130,193
130,202
130,225
130,246
130,285
130,303
130,305
130,381
130,401
130,415
130,42
130,434
130,461
130,479
130,490
130,505
130,522
130,549
130,550
130,555
130,558
130,581
130,597
130,603
130,616
130,692
130,704
130,763
130,781
130,81
130,821
130,875
130,882
130,888
131,221
131,240
131,325
131,416
131,485
131,550
131,581
131,625
131,786
131,828
131,830
131,894
131,904
133,164
133,240
133,246
133,274
133,285
133,305
133,336
133,339
133,381
133,388
133,432
133,479
133,530
133,57
133,573
133,585
133,694
133,700
133,781
133,785
133,858
133,861
133,888
136,219
14,160
14,193
14,195
14,202
14,221
14,225
14,285
14,490
14,549
14,555
14,573
14,581
14,597
14,603
14,625
14,633
14,637
14,704
14,728
14,785
14,786
14,817
14,858
14,871
14,875
14,96
14,99
145,195
145,225
145,240
145,261
145,29
145,325
145,376
145,461
145,597
145,633
145,7
145,728
145,81
145,836
145,871
151,202
151,452
151,501
151,527
151,550
151,581
151,663
151,692
151,79
160,202
160,240
160,261
160,29
160,325
160,407
160,452
160,522
160,633
160,666
160,727
160,786
160,815
160,882
161,230
161,267
161,550
161,555
161,692
161,711
161,727
161,79
164,166
164,196
164,221
164,246
164,274
164,281
164,336
164,349
164,381
164,388
164,428
164,432
164,50
164,549
164,558
164,562
164,57
164,573
164,633
164,7
164,704
164,821
164,836
164,871
164,875
164,96
166,196
166,246
166,274
166,285
166,349
166,381
166,415
166,432
166,452
166,479
166,50
166,505
166,530
166,558
166,571
166,603
166,627
166,633
166,637
166,640
166,694
166,7
166,83
166,836
166,875
166,888
168,194
168,234
168,408
168,472
168,515
168,790
168,886
169,173
169,197
169,51
169,727
169,745
171,842
173,696
173,828
174,194
174,239
174,26
174,510
174,515
174,738
174,790
174,886
180,242
180,263
180,59
180,600
180,893
183,202
183,267
183,366
183,550
183,555
183,62
183,633
183,663
183,696
183,728
183,882
183,99
185,209
185,221
185,452
185,561
185,663
185,692
185,696
185,870
185,871
188,239
188,243
188,472
188,49
188,497
188,510
188,661
188,766
188,790
188,848
188,872
188,876
192,33
192,346
192,446
192,491
192,59
192,600
192,93
193,196
193,246
193,27
193,274
193,281
193,381
193,391
193,42
193,428
193,436
193,452
193,479
193,50
193,505
193,511
193,573
193,616
193,656
193,68
193,7
193,781
193,858
193,875
193,890
194,234
194,472
194,481
194,515
194,614
194,671
194,701
194,726
194,839
194,876
195,221
195,225
195,261
195,407
195,442
195,461
195,522
195,550
195,581
195,625
195,633
195,696
195,697
195,727
195,763
195,815
195,871
195,99
196,202
196,261
196,339
196,349
196,35
196,379
196,401
196,428
196,452
196,509
196,532
196,550
196,555
196,57
196,573
196,585
196,625
196,640
196,663
196,673
196,68
196,692
196,693
196,696
196,700
196,704
196,767
196,821
196,83
196,836
196,838
196,840
196,870
196,888
197,225
197,230
197,240
197,260
197,274
197,317
197,333
197,366
197,383
197,452
197,461
197,550
197,555
197,640
197,656
197,7
197,728
197,745
197,767
197,81
197,830
197,836
197,871
20,727
20,828
202,209
202,240
202,260
202,274
202,335
202,376
202,381
202,416
202,437
202,442
202,452
202,461
202,474
202,488
202,509
202,537
202,58
202,6
202,628
202,633
202,640
202,646
202,697
202,7
202,725
202,728
202,751
202,763
202,799
202,81
202,817
202,829
202,830
202,851
202,870
202,871
202,877
202,891
202,99
204,219
204,452
204,663
204,692
204,828
204,830
209,240
209,261
209,267
209,296
209,325
209,335
209,416
209,48
209,485
209,537
209,550
209,561
209,62
209,730
209,786
209,79
209,828
209,870
209,882
21,555
211,882
217,225
217,230
217,261
217,315
217,381
217,416
217,501
217,597
217,663
217,696
217,730
217,767
217,79
217,807
217,828
217,830
217,882
217,894
219,221
219,317
219,335
219,381
219,487
219,498
219,561
219,562
219,578
219,708
219,711
219,725
219,79
219,810
219,817
219,851
219,877
219,99
221,255
221,261
221,29
221,296
221,303
221,336
221,368
221,376
221,391
221,428
221,437
221,452
221,479
221,485
221,488
221,511
221,55
221,558
221,57
221,573
221,581
221,6
221,604
221,61
221,616
221,62
221,627
221,656
221,663
221,667
221,694
221,697
221,708
221,728
221,730
221,774
221,775
221,781
221,799
221,815
221,821
221,836
221,838
221,888
221,891
223,882
224,555
224,727
225,240
225,261
225,29
225,325
225,333
225,376
225,381
225,398
225,407
225,416
225,457
225,488
225,522
225,537
225,562
225,597
225,62
225,633
225,640
225,646
225,667
225,708
225,728
225,763
225,775
225,799
225,815
225,817
225,836
225,877
225,891
225,99
228,297
230,255
230,261
230,325
230,381
230,39
230,398
230,407
230,474
230,501
230,527
230,568
230,604
230,613
230,667
230,692
230,696
230,711
230,725
230,730
230,751
230,807
230,81
230,817
230,882
234,243
234,26
234,347
234,510
234,614
235,555
239,433
239,466
239,497
239,510
239,614
239,671
239,701
239,726
239,839
239,886
239,903
24,555
240,246
240,296
240,317
240,325
240,335
240,336
240,339
240,366
240,368
240,401
240,407
240,415
240,42
240,442
240,457
240,461
240,479
240,485
240,487
240,505
240,549
240,558
240,573
240,581
240,6
240,61
240,613
240,62
240,637
240,640
240,646
240,692
240,7
240,700
240,751
240,767
240,774
240,775
240,785
240,799
240,81
240,83
240,875
240,891
240,894
242,346
242,446
242,491
242,59
242,600
242,78
243,347
243,364
243,466
243,481
243,49
243,515
243,661
243,726
243,790
243,839
243,848
243,872
