node_id,cluster_id
0,0
435,0
190,0
863,0
743,0
41,0
746,0
859,0
197,1
815,1
99,1
775,1
5,2
613,2
870,2
183,2
317,2
48,2
398,2
730,2
757,2
103,2
437,2
217,2
224,2
396,2
799,2
60,2
509,2
420,2
604,2
368,2
296,2
204,2
443,2
185,2
315,2
209,2
541,2
441,2
823,2
400,3
711,3
708,3
131,3
79,3
829,3
568,3
561,3
851,3
161,3
335,3
667,3
633,4
871,4
555,4
240,4
452,4
274,4
381,5
221,5
817,5
562,5
6,6
891,6
527,6
117,6
751,6
61,6
488,6
39,6
457,6
151,6
646,6
496,6
86,6
58,6
696,7
786,7
202,7
581,7
225,7
882,7
692,7
501,7
767,8
725,8
810,8
487,8
774,8
55,8
267,9
894,9
230,9
260,9
416,9
485,9
537,9
830,9
663,9
62,10
625,10
325,10
442,10
261,10
550,10
129,10
728,10
81,10
13,10
461,10
407,10
303,10
877,10
597,10
697,11
7,11
391,11
130,11
656,11
106,11
14,11
666,11
836,11
640,11
281,11
196,11
890,11
875,11
160,12
376,12
195,12
763,12
628,12
522,12
145,12
29,12
366,12
777,12
558,13
785,13
858,13
166,13
490,13
83,13
585,13
285,13
401,13
415,13
349,13
432,13
57,13
388,13
861,13
96,13
616,13
428,13
27,13
673,13
571,13
573,13
637,13
107,13
246,13
693,13
505,13
339,13
888,13
193,13
336,13
50,13
549,13
821,13
305,13
627,13
436,13
781,13
164,13
479,13
700,13
704,13
133,13
530,13
434,13
603,13
68,13
42,13
694,13
855,13
253,14
729,14
128,14
816,14
659,15
8,15
535,15
345,15
21,15
51,15
155,15
76,15
768,15
564,15
292,15
379,15
761,15
167,15
284,15
385,15
430,15
392,15
477,15
210,15
367,15
179,15
553,15
222,15
223,15
789,15
235,15
575,15
337,15
508,15
429,15
714,15
845,15
682,16
842,16
517,16
602,16
866,16
745,17
169,17
383,17
687,17
252,17
77,17
838,18
511,18
20,18
532,18
297,19
450,19
326,19
332,19
44,19
121,19
226,19
63,19
904,19
316,19
410,19
72,19
685,19
783,19
525,19
343,19
607,19
122,19
126,19
765,19
676,19
228,19
214,19
397,19
393,19
268,19
702,19
417,19
721,19
739,19
596,19
651,19
684,19
89,20
35,20
52,20
350,20
115,20
307,20
840,20
153,20
382,20
22,21
709,21
314,21
402,21
464,21
26,22
188,22
408,22
876,22
364,22
239,22
243,22
168,22
472,22
347,22
790,22
49,22
497,22
726,22
701,22
848,22
872,22
433,22
766,22
671,22
903,22
174,22
886,22
510,22
635,22
234,22
94,22
614,22
738,22
194,22
515,22
466,22
481,22
661,22
559,22
839,22
681,23
348,23
31,24
835,24
354,24
892,24
33,25
600,25
346,25
881,25
893,25
263,25
59,25
874,25
787,25
93,25
827,25
318,25
180,25
242,25
583,25
78,25
192,25
491,25
446,25
40,26
110,26
390,26
422,26
45,27
879,27
634,27
531,27
577,27
208,27
448,27
119,27
476,27
610,27
622,27
69,27
216,27
71,27
409,27
132,27
139,27
118,27
516,27
451,27
342,27
699,27
380,27
171,27
266,27
186,27
502,27
359,27
797,27
231,27
373,27
238,27
257,27
814,27
512,27
377,27
780,27
404,27
412,27
482,27
427,27
831,27
499,27
740,27
902,27
569,27
778,27
744,27
644,27
655,27
808,27
811,27
46,28
889,28
173,28
680,29
414,29
56,30
474,30
255,30
807,30
624,30
617,30
333,30
864,30
897,30
720,30
322,31
612,31
64,32
824,32
852,32
66,33
695,33
328,33
67,34
887,34
470,35
536,35
73,36
294,36
75,37
146,37
80,38
386,38
241,38
82,39
421,39
273,39
88,40
356,40
95,41
101,41
97,42
834,42
731,42
100,43
737,43
733,43
623,44
896,44
513,44
109,45
178,45
114,46
387,46
233,47
832,47
796,47
134,48
503,48
142,49
444,49
742,49
189,49
833,49
363,49
843,49
148,50
734,50
157,51
475,51
158,52
419,52
211,53
856,53
551,54
276,54
249,55
187,55
654,55
205,56
265,56
206,57
471,57
528,58
621,58
227,59
54,59
247,60
857,60
275,61
717,61
277,62
38,62
899,62
298,63
664,63
301,64
159,64
310,65
619,65
319,66
384,66
329,67
245,67
371,68
201,68
413,69
143,69
424,70
608,70
447,71
629,71
455,72
771,72
469,72
492,72
468,73
236,73
650,73
494,74
546,74
592,75
369,75
618,76
484,76
642,77
278,77
645,78
820,78
657,78
649,79
735,79
665,80
850,80
669,81
548,81
677,82
256,82
784,83
283,83
792,84
2,84
798,85
163,85
853,86
111,86
